"DATE","TYPE","OUTAMOUNT","OUTCURRENCY","FEEAMOUNT","FEECURRENCY","OUTTXID","OUTTXURL","INAMOUNT","INCURRENCY","INTXID","INTXURL","ORDERID","ADDRESSTO"
"7 October 2025 at 22:33:39 WEST","-","-","-","","TRX","TWS1onJnNTg8tJHomceqxBxTsUB1DHh7PV","-","2185.831065","TRX-USDT","-","-","15358e0a7a9a27f21ef45856fbf891046ac4d385fec227cf00461cacc7aaa41d","-"
"7 October 2025 at 22:31:47 WEST","Transfer","0.497408","ETH","0.000042","ETH","-","-","-","-","0x2241d85CC720f1f68ed6643d94a05df89DFd1F6b","-","0xf5d9c54896cf273841e5b6748561eaa9513e3c170d8479bf3bb6685fd152a484","0x2241d85CC720f1f68ed6643d94a05df89DFd1F6b"
"7 October 2025 at 22:31:11 WEST","Transfer","-","-","0.000006339256077","ETH","0x4c9AF439b1A6761B8E549D8d226A468a6b2803A8","-","0.49745","ETH","-","-","0xf485be127d96f18ff419b39b040eef9716f3e727d324cc006bdcf63eab2678be","-"
"7 October 2025 at 22:00:18 WEST","-","28.940571","TRX-USDT","6.7735","TRX","-","-","-","-","TQkx3TbV61gZE45EC3e6TwJGtQofAhBpdH","-","315147f4ee433f4a6aeafe5fae1c52b4bf01dca3ef1c7af245fe4863cf28fc0f","TQkx3TbV61gZE45EC3e6TwJGtQofAhBpdH"
"7 October 2025 at 22:00:18 WEST","regular","0","TRX","6.7735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","315147f4ee433f4a6aeafe5fae1c52b4bf01dca3ef1c7af245fe4863cf28fc0f","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"7 October 2025 at 21:49:03 WEST","regular","-","-","1.1","TRX","TVdC7WCFwFgzTfHqSoBWKY69fY1M1XPtoW","-","0.000001","TRX","-","-","856b0fcacaa44fe36617a2a9248d011e2fbd3f1ddcabdb76df44884483c0a545","-"
"7 October 2025 at 21:47:51 WEST","regular","-","-","1.1","TRX","TZ4PQcDVdcf8jWbw9r9wW8qGeQRnRcu4NJ","-","0.000002","TRX","-","-","d5f73bc3f4d8205dc0f213f0500fd3fbe47c6faf280e3a0e710f48d3ae255658","-"
"7 October 2025 at 21:47:45 WEST","regular","-","-","1.1","TRX","TLetj2EfNbizL2vg4n8iDAJDcSvizcMcNJ","-","0.000001","TRX","-","-","b49922f2b2e656a098ac62f882b94de80deecc6b8938ec4736c40cbf6c0acd94","-"
"7 October 2025 at 21:47:33 WEST","-","119.454291","TRX-USDT","6.4285","TRX","-","-","-","-","TZ3omozCPLKHttefQqh23KdXQs78HoKcNJ","-","307797f0bd7cf38fde235a8e2ce2675287d7ee32c01e7b2aa5197af8cfa484b4","TZ3omozCPLKHttefQqh23KdXQs78HoKcNJ"
"7 October 2025 at 21:47:33 WEST","regular","0","TRX","6.4285","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","307797f0bd7cf38fde235a8e2ce2675287d7ee32c01e7b2aa5197af8cfa484b4","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"7 October 2025 at 19:24:12 WEST","regular","-","-","1.1","TRX","TMg5pC4jLb8nMsGqZp2zk5pE7Kwm9A1x9K","-","0.000007","TRX","-","-","c447722a10ec9a39cb7454cadf92e47611889314c9e4fc0eb59bb9a87328f664","-"
"7 October 2025 at 19:21:12 WEST","regular","-","-","1.1","TRX","TDYnkGcU17jvmyNhw31HxBZfRMiv9tsZ9K","-","0.000002","TRX","-","-","2181d4dc93ad19520200c4081614b3ed2c6d31aebf5b44a34487fe9624a71930","-"
"7 October 2025 at 19:20:54 WEST","-","29.644326","TRX-USDT","6.7735","TRX","-","-","-","-","TDyDyY1PJHm5w3WvbyWEyVmortxWLXix9K","-","4441ced2396ad376ae4ea31e0c7b4d1e00f8382007c642df30dbcebbb8d9fe6d","TDyDyY1PJHm5w3WvbyWEyVmortxWLXix9K"
"7 October 2025 at 19:20:54 WEST","regular","0","TRX","6.7735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","4441ced2396ad376ae4ea31e0c7b4d1e00f8382007c642df30dbcebbb8d9fe6d","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"7 October 2025 at 18:23:12 WEST","regular","-","-","1.1","TRX","TX92nw9UfSHnRR6qRo5RhCSiGdDsnedQQr","-","0.000001","TRX","-","-","d5b09ba6444ccdbd011c30ff8e3e7594fcb032e41c7fca68a435d98126f49855","-"
"7 October 2025 at 18:22:45 WEST","regular","-","-","1.1","TRX","TPZiSApaoYbeouDLE9zicDh92ckstUZ432","-","0.000002","TRX","-","-","9469a86ebac050dd1dee709a6836c5d5b072998c7565cdd1b197a9333457e803","-"
"7 October 2025 at 18:22:36 WEST","regular","-","-","1.1","TRX","TFG5hY411XuQxP3HdxdPpVwiUCyZF3W432","-","0.000001","TRX","-","-","e7e9590f4d101c90f6c525ea4ff284f097ac28d148c20c7249079493c2e3abab","-"
"7 October 2025 at 18:22:27 WEST","-","157.21","TRX-USDT","6.7735","TRX","-","-","-","-","TGcKjdAquMVNkh3EvUXvSN2AePsBXo1432","-","5a0fbacfcf2defcec2f57b1184a1737053efa3b1a5887c55382d04b4d157aa62","TGcKjdAquMVNkh3EvUXvSN2AePsBXo1432"
"7 October 2025 at 18:22:27 WEST","regular","0","TRX","6.7735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","5a0fbacfcf2defcec2f57b1184a1737053efa3b1a5887c55382d04b4d157aa62","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"7 October 2025 at 17:07:06 WEST","regular","-","-","1.1","TRX","TTL6zxJocX2wvLTyuf4KcDZuRW21NGyGST","-","0.000005","TRX","-","-","b585ae49669562bfca8e47a9904171e4ca2965f4bfd7ca3f2c7b3dd0a203a046","-"
"7 October 2025 at 17:04:54 WEST","regular","-","-","1.1","TRX","TD1EQNjpNMjZERe6jW5FngTGjEEnEu1gST","-","0.000002","TRX","-","-","05e5ef0ddf3856c966c3d88d3e0018073c5558b25a446ac4680f98c11f24dae8","-"
"7 October 2025 at 17:04:36 WEST","-","216.54","TRX-USDT","13.3735","TRX","-","-","-","-","TDYKY7KDE3Z9mJYovks7aWgMuqCzDaeGST","-","9154291212f227eea8ea982706e5cee5116b6b35820bd8081d6ad14a320b7adc","TDYKY7KDE3Z9mJYovks7aWgMuqCzDaeGST"
"7 October 2025 at 17:04:36 WEST","regular","0","TRX","13.3735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","9154291212f227eea8ea982706e5cee5116b6b35820bd8081d6ad14a320b7adc","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"7 October 2025 at 15:34:24 WEST","regular","-","-","1.1","TRX","TDfP32LFFCmAc72bVUk9oqce9Mnfpp1gQ9","-","0.000002","TRX","-","-","0768ee35ca298524a9f0dd23745578a2a220633fcdb7dd045135823026228643","-"
"7 October 2025 at 15:33:09 WEST","regular","-","-","1.1","TRX","TBtsBALDWyHLnJCELwmMRvygiAi9n5s4X1","-","0.000001","TRX","-","-","b3a5837429a4b2c2e35d515fa6cfee2e70b561c01c705ed8579e445d3ca2206c","-"
"7 October 2025 at 15:31:42 WEST","-","58","TRX-USDT","6.7735","TRX","-","-","-","-","TC89qzd768Vd6uf9SHrVQE6fSWgteWKgQ9","-","8682c535b8d7c61dceca03389736436c1d6da9a3b0e57fc7a9d168df672aea07","TC89qzd768Vd6uf9SHrVQE6fSWgteWKgQ9"
"7 October 2025 at 15:31:42 WEST","regular","0","TRX","6.7735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","8682c535b8d7c61dceca03389736436c1d6da9a3b0e57fc7a9d168df672aea07","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"7 October 2025 at 09:39:09 WEST","regular","-","-","1.1","TRX","TPBVs3yay7KYAXDTcFs5ha95RqBpeCh37Z","-","0.000001","TRX","-","-","67d47c6265f61442d84471f13773b374021558c1b440e4a9743524b1094ef36c","-"
"7 October 2025 at 09:38:42 WEST","regular","-","-","1.1","TRX","TBdQ9pbd2UJDcnk2U93sCKhGpRcvSoCsEy","-","0.000001","TRX","-","-","49e33b1f63fdf531d2ad9a08e1b664e594af0e6e3c9557d3a6c0d860f243bafb","-"
"7 October 2025 at 09:38:33 WEST","regular","-","-","1.1","TRX","TPdDzMP66sMR9cFhxE5wJxkhkseqiz2iEy","-","0.000002","TRX","-","-","a71278dc30bb6a66a5fc20708f0ad2ad132280e6e4abc5cf791b93f0f1f163e7","-"
"7 October 2025 at 09:38:18 WEST","-","173.004633","TRX-USDT","6.7735","TRX","-","-","-","-","TPTQhcKpWQsGmxRot7Sp5c21MKMJc8qsEy","-","af851c51658c35b0f00f21f725aa0964072c7ccccb333fb91552787b91543856","TPTQhcKpWQsGmxRot7Sp5c21MKMJc8qsEy"
"7 October 2025 at 09:38:18 WEST","regular","0","TRX","6.7735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","af851c51658c35b0f00f21f725aa0964072c7ccccb333fb91552787b91543856","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"7 October 2025 at 07:45:48 WEST","regular","-","-","1.1","TRX","TBes51f1bitKCKEWfizTTQvP6HTUhEUcrm","-","0.000002","TRX","-","-","0989083240ebac5a4703d2688a4261a1be876b4cec7ad9f5258b6b55f2761fa5","-"
"7 October 2025 at 07:45:33 WEST","-","139.408452","TRX-USDT","6.7735","TRX","-","-","-","-","TBm7NKNmhBxZ4Gt3kmkY4JDNqXr5KRNKrm","-","c8e99317c5a394b05509feea6fe121946b04daeada5dcdfa83d7ba9eb5c6b69d","TBm7NKNmhBxZ4Gt3kmkY4JDNqXr5KRNKrm"
"7 October 2025 at 07:45:33 WEST","regular","0","TRX","6.7735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","c8e99317c5a394b05509feea6fe121946b04daeada5dcdfa83d7ba9eb5c6b69d","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"7 October 2025 at 07:30:21 WEST","-","482.689314","TRX-USDT","13.3735","TRX","-","-","-","-","TCuRqyiwdbYMRW4LxSRGLGV8UpTXpr9HF8","-","83e94b8ba387d781ca1d079db30318411ed101f2402f401cd255022056f046f8","TCuRqyiwdbYMRW4LxSRGLGV8UpTXpr9HF8"
"7 October 2025 at 07:30:21 WEST","regular","0","TRX","13.3735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","83e94b8ba387d781ca1d079db30318411ed101f2402f401cd255022056f046f8","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"7 October 2025 at 07:29:24 WEST","-","-","-","","TRX","TWS1onJnNTg8tJHomceqxBxTsUB1DHh7PV","-","1098.531177","TRX-USDT","-","-","d9b205a641a2bd110fd56d33ca5c9359e72fbb016d91f3f68a64895c775abaaf","-"
"7 October 2025 at 07:27:35 WEST","Transfer","0.239009","ETH","0.000042","ETH","-","-","-","-","0xA1269C0203abD1d3075DF007571f6e09371742EE","-","0xb92bec59b647455158583b0668ca0537946f826ba06bd46926103c26ac7ca7d2","0xA1269C0203abD1d3075DF007571f6e09371742EE"
"7 October 2025 at 07:17:42 WEST","-","10","TRX-USDT","6.7735","TRX","-","-","-","-","TQkx3TbV61gZE45EC3e6TwJGtQofAhBpdH","-","ad757cc1f7cb3559fd2077577c3654a173f3c9bcd20d86156daa574620cf3c38","TQkx3TbV61gZE45EC3e6TwJGtQofAhBpdH"
"7 October 2025 at 07:17:42 WEST","regular","0","TRX","6.7735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","ad757cc1f7cb3559fd2077577c3654a173f3c9bcd20d86156daa574620cf3c38","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"7 October 2025 at 07:14:00 WEST","-","31.4143","TRX-USDT","6.7735","TRX","-","-","-","-","TPTQhcKpWQsGmxRot7Sp5c21MKMJc8qsEy","-","9e2c1d14f509f583b7253db5863054ab124ba702ac4f01ca0953333527295f69","TPTQhcKpWQsGmxRot7Sp5c21MKMJc8qsEy"
"7 October 2025 at 07:14:00 WEST","regular","0","TRX","6.7735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","9e2c1d14f509f583b7253db5863054ab124ba702ac4f01ca0953333527295f69","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"7 October 2025 at 07:09:21 WEST","regular","-","-","1.1","TRX","TQ4F8KboFEywUVeV3naDveiTWL3PmUTRdH","-","0.000002","TRX","-","-","d872e2ca0d654c46cfa8b06f9dedb87faf64190168d987fb1ff9b8202a61889c","-"
"7 October 2025 at 07:09:06 WEST","-","43.99","TRX-USDT","13.0285","TRX","-","-","-","-","TQkx3TbV61gZE45EC3e6TwJGtQofAhBpdH","-","97114a3a3626940e69db74314969bbdbc1006918d227139dbef33ac5136ad899","TQkx3TbV61gZE45EC3e6TwJGtQofAhBpdH"
"7 October 2025 at 07:09:06 WEST","regular","0","TRX","13.0285","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","97114a3a3626940e69db74314969bbdbc1006918d227139dbef33ac5136ad899","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"7 October 2025 at 07:06:35 WEST","Transfer","-","-","0.000002201542959","ETH","0x4c9AF439b1A6761B8E549D8d226A468a6b2803A8","-","0.239051","ETH","-","-","0x6fdd6afd6ad92bfd1a5b6e79ffd15e7b640bf28e4363f5f49d0f62f43250b974","-"
"6 October 2025 at 23:25:27 WEST","regular","-","-","1.1","TRX","TJDYFdXj9ZL2Dek9cej56aU4EDNMdaC2o3","-","0.000002","TRX","-","-","ff47c4b96871f0db5c5dbf4acf682bcd5834cd07d3c6dda837bf8101abbda1a8","-"
"6 October 2025 at 23:25:12 WEST","-","74.078033","TRX-USDT","6.7735","TRX","-","-","-","-","TJGWksUZFTQnP5zW9ySco4McXKQfe91io3","-","75ec3ff8ffae44394b239308b7c980abfed66dfbfe5511403982a3b2cfa56a7a","TJGWksUZFTQnP5zW9ySco4McXKQfe91io3"
"6 October 2025 at 23:25:12 WEST","regular","0","TRX","6.7735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","75ec3ff8ffae44394b239308b7c980abfed66dfbfe5511403982a3b2cfa56a7a","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"6 October 2025 at 21:55:09 WEST","-","52.18132","TRX-USDT","6.7735","TRX","-","-","-","-","TGAPqchGqQ8LA2EA7Ah9n97aZAceNgYjAC","-","926a8846bacec6e85627650e5c916d951b12789d8c35cdcbefd94bc215ee5c25","TGAPqchGqQ8LA2EA7Ah9n97aZAceNgYjAC"
"6 October 2025 at 21:55:09 WEST","regular","0","TRX","6.7735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","926a8846bacec6e85627650e5c916d951b12789d8c35cdcbefd94bc215ee5c25","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"6 October 2025 at 21:34:21 WEST","regular","-","-","1.1","TRX","TW7MuwsVFm5aRBDCZF3hMrQ92H9Rq9Pesw","-","0.000002","TRX","-","-","3be823e3116c8c401536a8735266b6fdb386369d138577a6dfe82e399c5c8b13","-"
"6 October 2025 at 21:34:03 WEST","-","471.396753","TRX-USDT","6.7735","TRX","-","-","-","-","TWH2vD2sfeuQWrAmswfikAWhFNnaDGeesw","-","06818d5184daf63c778ab636ad6c6f317a7ee351de804c7d09da8503fabb9449","TWH2vD2sfeuQWrAmswfikAWhFNnaDGeesw"
"6 October 2025 at 21:34:03 WEST","regular","0","TRX","6.7735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","06818d5184daf63c778ab636ad6c6f317a7ee351de804c7d09da8503fabb9449","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"6 October 2025 at 21:20:33 WEST","regular","-","-","1.1","TRX","TNxdG5sRQwv25osHoWQhnhErijjzajfyvo","-","0.000001","TRX","-","-","975e6ce27322ee567aaf3b8c5cb6d814188d98b0a446769373a142e6964c1c79","-"
"6 October 2025 at 21:20:24 WEST","-","190.515948","TRX-USDT","6.7735","TRX","-","-","-","-","TKMqqPgjoBbC1e11XSnx3MHygeeHQYvhvo","-","860242ebc2b367b24ae16d674cc83c74a6652c45c1daf1d63f5ea61314a3f34a","TKMqqPgjoBbC1e11XSnx3MHygeeHQYvhvo"
"6 October 2025 at 21:20:24 WEST","regular","0","TRX","6.7735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","860242ebc2b367b24ae16d674cc83c74a6652c45c1daf1d63f5ea61314a3f34a","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"6 October 2025 at 21:11:00 WEST","-","-","-","","TRX","TWS1onJnNTg8tJHomceqxBxTsUB1DHh7PV","-","1112.693616","TRX-USDT","-","-","d4a3bddac8b6e778260efeca5e19458c9cb231010a80e83382bfdd9613763985","-"
"6 October 2025 at 21:08:35 WEST","Transfer","0.239538","ETH","0.000063","ETH","-","-","-","-","0xD2B1144a5cB50d52cDc67c72636785c93C90313e","-","0xd18168ac63d4692012959e0f6a714fd78bea5f66fc4294b7a72f90330ff1e700","0xD2B1144a5cB50d52cDc67c72636785c93C90313e"
"6 October 2025 at 21:07:11 WEST","Transfer","-","-","0.000020651880459","ETH","0x4c9AF439b1A6761B8E549D8d226A468a6b2803A8","-","0.239601","ETH","-","-","0x85e8ac4419608e4633e19c07114ac5a8d66eee63d30d4556dba26691a32c72cc","-"
"6 October 2025 at 20:28:24 WEST","regular","-","-","1.1","TRX","TW7MuwsVFm5aRBDCZF3hMrQ92H9Rq9Pesw","-","0.000002","TRX","-","-","6d69bc5c83aa03d00e700dbafdcbab105d75108ff918d902253f3b561da215d1","-"
"6 October 2025 at 20:28:06 WEST","-","541.35","TRX-USDT","6.7735","TRX","-","-","-","-","TWH2vD2sfeuQWrAmswfikAWhFNnaDGeesw","-","10cec3d28642fd8c5d1956b8ae6348622a881d47727b58a822d90b4b99e37714","TWH2vD2sfeuQWrAmswfikAWhFNnaDGeesw"
"6 October 2025 at 20:28:06 WEST","regular","0","TRX","6.7735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","10cec3d28642fd8c5d1956b8ae6348622a881d47727b58a822d90b4b99e37714","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"6 October 2025 at 20:21:48 WEST","regular","-","-","1.1","TRX","TKXQXWqFvTH95dHQ6noSkboEerbE9mqhvo","-","0.000002","TRX","-","-","4836fad412a8c6236be2adb197be3755d327df8a4ebe6448b3e63d0d63a681b5","-"
"6 October 2025 at 20:21:30 WEST","-","25.584201","TRX-USDT","6.7735","TRX","-","-","-","-","TKMqqPgjoBbC1e11XSnx3MHygeeHQYvhvo","-","542207b719cd41fa05caefeb015c03d3947da0aa2e12003462af696025a56ae9","TKMqqPgjoBbC1e11XSnx3MHygeeHQYvhvo"
"6 October 2025 at 20:21:30 WEST","regular","0","TRX","6.7735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","542207b719cd41fa05caefeb015c03d3947da0aa2e12003462af696025a56ae9","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"6 October 2025 at 20:05:06 WEST","regular","-","-","1.1","TRX","TUx4PKzayjamaZ12oUBiqG6npKQE6hKGST","-","0.000005","TRX","-","-","a83d68b80e42aa5a47826e7e7bf58837d8f836bca08f99e818c7ad8e5774dd8d","-"
"6 October 2025 at 20:04:54 WEST","-","541.35","TRX-USDT","13.3735","TRX","-","-","-","-","TDYKY7KDE3Z9mJYovks7aWgMuqCzDaeGST","-","f7d5256b1cfad89530e1bed5ba75af2a36e2eed8a342d2a21f99dd6faf209a0c","TDYKY7KDE3Z9mJYovks7aWgMuqCzDaeGST"
"6 October 2025 at 20:04:54 WEST","regular","0","TRX","13.3735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","f7d5256b1cfad89530e1bed5ba75af2a36e2eed8a342d2a21f99dd6faf209a0c","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"6 October 2025 at 18:28:03 WEST","regular","-","-","1.1","TRX","TZ4PQcDVdcf8jWbw9r9wW8qGeQRnRcu4NJ","-","0.000002","TRX","-","-","f4a06538deb3602ca42deb9323af3833ecf270079b98ffa9b0c01d0a53a5c68f","-"
"6 October 2025 at 18:27:48 WEST","-","181.411282","TRX-USDT","6.7735","TRX","-","-","-","-","TZ3omozCPLKHttefQqh23KdXQs78HoKcNJ","-","4bd30227cefd31d95b41d6b2f38ed18d20cdf99d22853fa5639cc91eed87b201","TZ3omozCPLKHttefQqh23KdXQs78HoKcNJ"
"6 October 2025 at 18:27:48 WEST","regular","0","TRX","6.7735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","4bd30227cefd31d95b41d6b2f38ed18d20cdf99d22853fa5639cc91eed87b201","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"6 October 2025 at 17:57:39 WEST","-","57.096324","TRX-USDT","6.7735","TRX","-","-","-","-","TGAPqchGqQ8LA2EA7Ah9n97aZAceNgYjAC","-","b2f84b392e0525de065ec5262dcc2a7fed5ca5aa16ec1bdd5d7410977d0165cc","TGAPqchGqQ8LA2EA7Ah9n97aZAceNgYjAC"
"6 October 2025 at 17:57:39 WEST","regular","0","TRX","6.7735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","b2f84b392e0525de065ec5262dcc2a7fed5ca5aa16ec1bdd5d7410977d0165cc","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"6 October 2025 at 17:51:48 WEST","-","-","-","","TRX","TWS1onJnNTg8tJHomceqxBxTsUB1DHh7PV","-","1106.400801","TRX-USDT","-","-","e498c9ea830a790813c7e7c118dca7f0e3ac6e0f70951460e96977de54a9d6f8","-"
"6 October 2025 at 17:49:59 WEST","Transfer","0.241095","ETH","0.000105","ETH","-","-","-","-","0xF1242a2e200e8772E06536c6F0320b338E0c7dD7","-","0xc73189f557a2ad369c0f507cec4a553d2faf7116b78a06faf3dc10b465eafd98","0xF1242a2e200e8772E06536c6F0320b338E0c7dD7"
"6 October 2025 at 17:41:47 WEST","Transfer","-","-","0.000055242648174","ETH","0x4c9AF439b1A6761B8E549D8d226A468a6b2803A8","-","0.2412","ETH","-","-","0x25744fbd7528b90ba7c1f60bae5547769bf2e882dba86b8e8f5d26fbd9e9a953","-"
"6 October 2025 at 16:35:30 WEST","regular","-","-","1.1","TRX","TV6LQXxYWE4YijWddi1jLr7j4Y4vBdCYqJ","-","0.000002","TRX","-","-","4c01c0c7de9b9a612a09fbe2899135f593b10c5d5e4d25244cc483404612792d","-"
"6 October 2025 at 16:35:12 WEST","-","521.09","TRX-USDT","13.3735","TRX","-","-","-","-","TVF5EfYbYbMVaJbNeyLbm7hK2ST9GFnZqJ","-","fe28de5e0f0ae0559a3cf9d3b1a85cd5a95a2d2c53738132f059addaec13ee34","TVF5EfYbYbMVaJbNeyLbm7hK2ST9GFnZqJ"
"6 October 2025 at 16:35:12 WEST","regular","0","TRX","13.3735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","fe28de5e0f0ae0559a3cf9d3b1a85cd5a95a2d2c53738132f059addaec13ee34","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"6 October 2025 at 16:24:06 WEST","-","502.881669","TRX-USDT","13.3735","TRX","-","-","-","-","TJ34DXnYpQYPG7pHPgAzZMwYqkVrGJntz7","-","00137d03a9ffc84a6a151d2ea8ec741b76ebd121e424b1163bbdedc93d08aede","TJ34DXnYpQYPG7pHPgAzZMwYqkVrGJntz7"
"6 October 2025 at 16:24:06 WEST","regular","0","TRX","13.3735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","00137d03a9ffc84a6a151d2ea8ec741b76ebd121e424b1163bbdedc93d08aede","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"6 October 2025 at 15:42:45 WEST","regular","-","-","1.1","TRX","TBUxiTCN9uxgjjKEsi9fvDF7YGFgx1tEDw","-","0.000002","TRX","-","-","28307b95c7888383931f894c464e295a30125d3286953ba6da8be92c68bfe96c","-"
"6 October 2025 at 15:42:27 WEST","-","620","TRX-USDT","13.3735","TRX","-","-","-","-","TK6emgWaVhi8c63SnYQ3ketYi1thMBLEDw","-","6881c08923051d3a1ed50248c720e742eeb36fb339c74134b44e33be45af4a65","TK6emgWaVhi8c63SnYQ3ketYi1thMBLEDw"
"6 October 2025 at 15:42:27 WEST","regular","0","TRX","13.3735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","6881c08923051d3a1ed50248c720e742eeb36fb339c74134b44e33be45af4a65","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"6 October 2025 at 15:24:39 WEST","regular","-","-","1.1","TRX","TESy7v572exwnciX6iEBiSy9ciqCEuCUJN","-","0.000001","TRX","-","-","1e8c76385f3d2b4782998622c93e47642dac83830c9d691d543d498050a089d1","-"
"6 October 2025 at 15:24:18 WEST","-","106.938279","TRX-USDT","13.0285","TRX","-","-","-","-","TQfThB4pJZGw3nvuGRzS9XWwMvM1eU8UJN","-","9007af6661627847fe5ef6d19019399b45bee6d45ad3de21dac03a3d77228c24","TQfThB4pJZGw3nvuGRzS9XWwMvM1eU8UJN"
"6 October 2025 at 15:24:18 WEST","regular","0","TRX","13.0285","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","9007af6661627847fe5ef6d19019399b45bee6d45ad3de21dac03a3d77228c24","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"6 October 2025 at 15:23:03 WEST","-","-","-","","TRX","TWS1onJnNTg8tJHomceqxBxTsUB1DHh7PV","-","2114.406974","TRX-USDT","-","-","5a2e6dd178fc32e4efc70e7f2b4aae61c480bf33b0a4507ca5e4d6f6c33304fe","-"
"6 October 2025 at 15:22:39 WEST","regular","-","-","1.1","TRX","TXxjCAPtqKiUMh1aoz7RKNWJmoM1VDsVh1","-","0.000001","TRX","-","-","c2821ec8cf98a2a964e0176e03b1624649ae565f6289c8f4aae8ebda0a8c3145","-"
"6 October 2025 at 15:22:36 WEST","regular","-","-","1.1","TRX","TWS1onJnNTg8tJHomceqxBxTsUB1DHh7PV","-","277.059411","TRX","-","-","c08a59e461c304eb07a2d3bb515494d08c0b1aa0ff16e48fe9df38863b8819ab","-"
"6 October 2025 at 15:21:11 WEST","Transfer","0.467932","ETH","0.000084","ETH","-","-","-","-","0xDB0C01D12e3D60f460f0Eb1ee1d82aDbADc08F8d","-","0x17e61738e0e79d636bd6dc63cbd81d99c7ed40191f5af3cdc109ce0ccaf9a30c","0xDB0C01D12e3D60f460f0Eb1ee1d82aDbADc08F8d"
